ref_area,period_dt,closing_stock_level,direct_use,from_other_sources,indigenous_production,refinery_observed_intake,statistical_difference,stock_change,total_exports,total_imports,transfer_backflow
LU,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LU,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
LV,2026-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MD,2025-08-01,,,,,,0.0,,,,
MD,2025-09-01,,,,,,0.0,,,,
MD,2025-12-01,,,,,,0.0,,,,
MD,2026-01-01,,,,,,0.0,,,,
MD,2026-02-01,,,,,,0.0,,,,
MK,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MK,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2024-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-05-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2025-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MT,2026-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MX,2020-01-01,0.0,416.0,,543.0,80.0,47.0,0.0,0.0,0.0,
MX,2020-02-01,0.0,386.0,,500.0,66.0,48.0,0.0,0.0,0.0,
MX,2020-03-01,0.0,407.0,,532.0,69.0,56.0,0.0,0.0,0.0,
MX,2020-04-01,0.0,375.0,,487.0,46.0,66.0,0.0,0.0,0.0,
MX,2020-05-01,0.0,380.0,,503.0,47.0,76.0,0.0,0.0,0.0,
MX,2020-06-01,0.0,372.0,,496.0,70.0,54.0,0.0,0.0,0.0,
MX,2020-07-01,0.0,374.0,,493.0,64.0,55.0,0.0,0.0,0.0,
MX,2020-08-01,0.0,384.0,,517.0,42.0,91.0,0.0,0.0,0.0,
MX,2020-09-01,0.0,358.0,,481.0,54.0,69.0,0.0,0.0,0.0,
MX,2020-10-01,0.0,345.0,,456.0,76.0,35.0,0.0,0.0,0.0,
MX,2020-11-01,0.0,319.0,,423.0,94.0,10.0,0.0,0.0,0.0,
MX,2020-12-01,0.0,339.0,,444.0,103.0,2.0,0.0,0.0,0.0,
MX,2021-01-01,0.0,317.0,,416.0,101.0,-2.0,0.0,0.0,0.0,
MX,2021-02-01,0.0,302.0,,391.0,75.0,14.0,0.0,0.0,0.0,
MX,2021-03-01,0.0,323.0,,417.0,95.0,-1.0,0.0,0.0,0.0,
MX,2021-04-01,0.0,308.0,,408.0,95.0,5.0,0.0,0.0,0.0,
MX,2021-05-01,0.0,329.0,,429.0,78.0,22.0,0.0,0.0,0.0,
MX,2021-06-01,0.0,307.0,,400.0,86.0,7.0,0.0,0.0,0.0,
MX,2021-07-01,0.0,320.0,,415.0,139.0,-44.0,0.0,0.0,0.0,
MX,2021-08-01,0.0,319.0,,383.0,119.0,-55.0,0.0,0.0,0.0,
MX,2021-09-01,0.0,275.0,,335.0,83.0,-23.0,0.0,0.0,0.0,
MX,2021-10-01,0.0,313.0,,396.0,99.0,-16.0,0.0,0.0,0.0,
MX,2021-11-01,0.0,336.0,,423.0,105.0,-18.0,0.0,0.0,0.0,
MX,2021-12-01,0.0,311.0,,389.0,12.0,66.0,0.0,0.0,0.0,
MX,2022-01-01,0.0,342.0,,425.0,48.0,35.0,0.0,0.0,0.0,
MX,2022-02-01,0.0,289.0,,352.0,71.0,-8.0,0.0,0.0,0.0,
MX,2022-03-01,0.0,340.0,,429.0,80.0,9.0,0.0,0.0,0.0,
MX,2022-04-01,0.0,279.0,,363.0,64.0,20.0,0.0,0.0,0.0,
MX,2022-05-01,0.0,274.0,,365.0,40.0,51.0,0.0,0.0,0.0,
MX,2022-06-01,0.0,238.0,,328.0,11.0,79.0,0.0,0.0,0.0,
MX,2022-07-01,0.0,280.0,,369.0,79.0,10.0,0.0,0.0,0.0,
MX,2022-08-01,0.0,318.0,,412.0,102.0,-8.0,0.0,0.0,0.0,
MX,2022-09-01,0.0,308.0,,404.0,79.0,17.0,0.0,0.0,0.0,
MX,2022-10-01,0.0,302.0,,388.0,121.0,-35.0,0.0,0.0,0.0,
MX,2022-11-01,0.0,293.0,,373.0,114.0,-34.0,0.0,0.0,0.0,
MX,2022-12-01,0.0,244.0,,319.0,1.0,74.0,0.0,0.0,0.0,
MX,2023-01-01,0.0,325.0,,411.0,0.0,86.0,0.0,0.0,0.0,
MX,2023-02-01,0.0,274.0,,358.0,0.0,84.0,0.0,0.0,0.0,
MX,2023-03-01,0.0,307.0,,406.0,0.0,99.0,0.0,0.0,0.0,
MX,2023-04-01,0.0,322.0,,416.0,0.0,94.0,0.0,0.0,0.0,
MX,2023-05-01,0.0,330.0,,426.0,0.0,96.0,0.0,0.0,0.0,
MX,2023-06-01,0.0,307.0,,392.0,0.0,85.0,0.0,0.0,0.0,
MX,2023-07-01,0.0,292.0,,371.0,0.0,79.0,0.0,0.0,0.0,
MX,2023-08-01,0.0,275.0,,355.0,80.0,0.0,0.0,0.0,0.0,
MX,2023-09-01,0.0,292.0,,375.0,0.0,83.0,0.0,0.0,0.0,
MX,2023-10-01,0.0,305.0,,387.0,0.0,82.0,0.0,0.0,0.0,
MX,2023-11-01,0.0,311.0,,392.0,0.0,81.0,0.0,0.0,0.0,
MX,2023-12-01,0.0,312.0,,395.0,0.0,83.0,0.0,0.0,0.0,
MX,2024-01-01,0.0,291.0,,372.0,1.0,80.0,0.0,0.0,0.0,
MX,2024-02-01,0.0,276.0,,350.0,0.0,74.0,0.0,0.0,0.0,
MX,2024-03-01,0.0,296.0,,374.0,1.0,77.0,0.0,0.0,0.0,
MX,2024-04-01,0.0,275.0,,347.0,1.0,71.0,0.0,0.0,0.0,
MX,2024-05-01,0.0,264.0,,344.0,0.0,80.0,0.0,0.0,0.0,
MX,2024-06-01,0.0,260.0,,331.0,0.0,71.0,0.0,0.0,0.0,
MX,2024-07-01,0.0,298.0,,377.0,5.0,74.0,0.0,0.0,0.0,
MX,2024-08-01,0.0,296.0,,374.0,11.0,67.0,0.0,0.0,0.0,
MX,2024-09-01,0.0,276.0,,353.0,46.0,31.0,0.0,0.0,0.0,
MX,2024-10-01,0.0,263.0,,336.0,55.0,18.0,0.0,0.0,0.0,
MX,2024-11-01,0.0,278.0,,347.0,0.0,69.0,0.0,0.0,0.0,
MX,2024-12-01,0.0,288.0,,356.0,13.0,55.0,0.0,0.0,0.0,
MX,2025-01-01,0.0,273.0,,340.0,40.0,27.0,0.0,0.0,0.0,
MX,2025-02-01,0.0,253.0,,319.0,34.0,32.0,0.0,0.0,0.0,
MX,2025-03-01,0.0,268.0,,322.0,24.0,30.0,0.0,0.0,0.0,
MX,2025-04-01,0.0,276.0,,322.0,17.0,29.0,0.0,0.0,0.0,
MX,2025-05-01,0.0,282.0,,338.0,14.0,42.0,0.0,0.0,0.0,
MX,2025-06-01,0.0,288.0,,334.0,10.0,36.0,0.0,0.0,0.0,
MX,2025-07-01,0.0,298.0,,339.0,10.0,31.0,0.0,0.0,0.0,
MX,2025-08-01,0.0,278.0,,319.0,15.0,26.0,0.0,0.0,0.0,
MX,2025-09-01,0.0,281.0,,318.0,22.0,15.0,0.0,0.0,0.0,
MX,2025-10-01,0.0,286.0,,319.0,17.0,16.0,0.0,0.0,0.0,
MX,2025-11-01,0.0,288.0,,318.0,11.0,19.0,0.0,0.0,0.0,
MX,2025-12-01,0.0,289.0,,315.0,14.0,12.0,0.0,0.0,0.0,
MX,2026-01-01,0.0,291.0,,313.0,10.0,12.0,0.0,0.0,0.0,
MY,2020-01-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-02-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2020-04-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-05-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2020-07-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-08-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-09-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-10-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-11-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2020-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-01-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-02-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-04-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-05-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-08-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-10-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2021-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2021-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-01-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2022-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-05-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2022-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-07-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2022-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-09-01,0.0,0.0,,,,0.0,0.0,0.0,0.0,
MY,2022-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2022-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-05-01,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,
MY,2023-06-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-07-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-08-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-09-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-10-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-11-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2023-12-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2024-01-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2024-02-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2024-03-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MY,2024-04-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
